Date,Sentence,Source
2020-10-28,"U.S. crude oil and gasoline stocks rose last week, data from industry group the American Petroleum Institute showed, with crude inventories rising by 4.6 million barrels to about 495.2 million barrels, against analysts' expectations in a Reuters poll for a bu…",Newsapi.org - The Times of India
2020-10-28,"Canadian oil and gas producer Suncor Energy Inc <SU.TO> posted a quarterly loss on Wednesday, hammered by a steep decline in oil prices as pandemic-led travel restrictions crushed fuel demand.",Newsapi.org - Reuters
2020-10-28,"Oil prices slid more than 1 percent on Wednesday, paring the previous day's gains, as a jump in U.S. crude inventories and surging COVID-19 cases raised fears of an oversupply of oil and weak fuel demand.",Newsapi.org - Reuters
2020-10-28,The sharp sell-off accelerated into the close as traders expressed worry over a new wave of lockdowns in France and Germany.,Newsapi.org - Business Insider
2020-10-28,US stocks tumbled on Wednesday on the threat of new COVID-19 related lockdowns in European countries Germany and France.,Newsapi.org - Business Insider
2020-10-28,"Oil prices slid about 2 percent on Wednesday, giving up most of the previous day's gains, as a surge in U.S. crude stocks and growing coronavirus infections in the United States and Europe fanned fears of a supply glut in oil and weaker fuel demand.",Newsapi.org - Reuters
2020-10-28,"US crude inventories climbed by 4.3 million barrels last week, the Energy Information Administration said, marking the biggest uptick since July.",Newsapi.org - Business Insider
2020-10-28,"Closing prices for crude oil, gold and other commodities, and foreign exchange levels",Newsapi.org - ABC News
2020-10-28,Optimism the pandemic may have been brought under control dissipates as infections rise in Europe and the U.S.,Newsapi.org - CBS News
2020-10-28,"Canada's main futures stock index fell on Wednesday, weighed down by weaker oil prices, while investors awaited the country's central bank announcing its interest rate decision later in the day.",Newsapi.org - Reuters
2020-10-28,,Newsapi.org - The Washington Post
2020-10-28,"Four more years of Trump could mean more hardship for Indian firms, but a Biden presidency may not be too different.",Newsapi.org - Al Jazeera English
2020-10-28,France and Germany are reportedly considering strict new measures to bring a spike in new COVID-19 cases under control.,Newsapi.org - Al Jazeera English
2020-10-28,"Consumer prices bounce back from historic plunge, increasing by 1.6 per cent in the September quarter after the Federal Government's free childcare policy comes to an end and petrol prices rise.",Newsapi.org - ABC News (AU)
2020-10-28,The issue has been raised numerous times as the candidates make their final push to reach voters in the battleground state of Pennsylvania.,Newsapi.org - CBS News
2020-10-28,"Whenever President Donald Trump is questioned about why the United States has nearly three times more coronavirus cases than the entire European Union, or why hundreds of Americans are still dying every day, he whips out one standard comment. We find so many …",Newsapi.org - The Huffington Post
2020-10-28,Market analysts said cutting down of positions by participants against ample stocks mainly influenced refined soya oil prices.,Newsapi.org - The Times of India
2020-10-28,"Oil prices slid more than 1 percent on Wednesday, paring the previous day's gains, as a jump in U.S. crude inventories and surging COVID-19 cases raised fears of an oversupply of oil and weak fuel demand.",Newsapi.org - Reuters
2020-10-28,"Here’s the 
 
 
 
 
 
 official statement
 
 
 
 
 
 from the Bank of Canada’s interest rate decision on Wednesday, Oct. 28, 2020: 
 
 
 
 
 
 The Bank of Canada today maintained its target for the overnight rate at the effective lower bound of 0.25 per cent,…",Newsapi.org - Financial Post
2020-10-28,Marketmen said raising of positions by participants amid a rising demand from cattle-feed makers mainly influenced cottonseed oil cake prices here.,Newsapi.org - The Times of India
2020-10-28,The selling in U.S. markets followed broad declines in Europe.,Newsapi.org - Politico
2020-10-29,"PetroChina third quarter profit surges on recovering oil prices, pipeline spin-off  Reuters",Newsapi.org - Reuters
2020-10-29,"Summary List Placement

Exxon, the largest oil company in the West, will announce the results of a review of its US operations Thursday morning, according to an email sent to staff Wednesday evening that was obtained by Business Insider.
The results are expec…",Newsapi.org - Business Insider
2020-10-29,"Summary List Placement

<ul>
<li>Zoom Video has surpassed Exxon Mobil in market capitalization, according to data from YCharts.com.</li>
<li>Zoom Video has surged 658% year-to-date as the video chat software company saw a boom in business amid the COVID-19 pa…",Newsapi.org - Business Insider
2020-10-29,,Newsapi.org - Bloomberg
2020-10-29,Asian shares have logged moderate losses after the S&P 500 dropped 3.5% as markets shuddered over surging coronavirus cases that are bringing fresh pandemic shutdown measures,Newsapi.org - Independent
2020-10-29,"Asian markets fall but by less than in US and Europe, where France and Germany announced new virus control measures.",Newsapi.org - Al Jazeera English
2020-10-29,"Layoffs are part of a global reorganisation but most of the job cuts announced on Thursday will fall on Houston, Texas.",Newsapi.org - Al Jazeera English
2020-10-29,"ANZ's new 10-year climate policy takes steps away from coal and towards supporting diversification and achieving carbon neutrality, but some argue the policy does not go far enough.",Newsapi.org - ABC News (AU)
2020-10-29,Shale oil and gas producer Devon Energy <DVN.N> posted a third straight quarterly loss on Thursday as oil prices remained weak.,Newsapi.org - Reuters
2020-10-29,"Austrian oil and gas group OMV on Thursday said its third-quarter operating profit fell by two thirds as weak oil prices hit its exploration and production business, but a strong performance from its refineries meant it beat expectations.",Newsapi.org - Reuters
2020-10-29,Royal Dutch Shell is increasing its dividend payout to shareholders following a better-than-expected third quarter of the year,Newsapi.org - Independent
2020-10-29,"World oil prices extended this week's meltdown to plumb four-month lows on virus-driven demand fears, which both main contracts falling five percent.",Newsapi.org - The Times of India
2020-10-29,"Stocks that moved heavily or traded substantially Wednesday: General Electric, First Solar rise; Callaway, Carnival fall",Newsapi.org - ABC News
2020-10-29,"Exxon Mobil is slashing 1,900 jobs from its U.S. workforce as the pandemic continues to sap demand for fuel",Newsapi.org - ABC News
2020-10-29,"President Donald Trump ran on a promise to ""drain the swamp."" But in a few short years, he has come to embody it.",Newsapi.org - Newsweek
2020-10-29,"Closing prices for crude oil, gold and other commodities, and foreign exchange levels",Newsapi.org - ABC News
2020-10-29,"Canada's main stock index was flat in early trading on Thursday, struggling to rebound from a selloff triggered by fears of a second wave of coronavirus infections, while tumbling oil prices kept the energy sector decidedly in the red.",Newsapi.org - Reuters
2020-10-29,"Canadian oil and gas producer Cenovus Energy Inc <CVE.TO> <CVE.N> reported its third straight quarterly loss on Thursday, hurt by a slump in crude prices and crash in fuel demand caused by the COVID-19 pandemic.",Newsapi.org - Reuters
2020-10-29,Royal Dutch Shell is increasing its dividend payout to shareholders following a better-than-expected third quarter of the year,Newsapi.org - ABC News
2020-10-29,"Oil giant ExxonMobil on Thursday said it plans to lay off 1,900 U.S. workers.It said in a statement that the layoffs will primarily be at its management offices in Houston, Texas and cited the coronavirus pan...",Newsapi.org - The Hill
2020-10-29,"Precise, transparent data is crucial in the fight against a pandemic — yet through a combination of ineptness and active manipulation, the government has depleted and corrupted the key statistics that public health officials rely on to protect us.",Newsapi.org - The Huffington Post
2020-10-29,Asian shares have logged moderate losses after the S&P 500 dropped 3.5% as markets shuddered over surging coronavirus cases that are bringing fresh pandemic shutdown measures,Newsapi.org - ABC News
2020-10-29,,Newsapi.org - Fox News
2020-10-29,Oil and gas group OMV's third-quarter operating profit fell by two-thirds as lower crude prices and the pandemic-induced global economic crisis bite.,Newsapi.org - Reuters
2020-10-29,"Suncor Energy, Canada's second-biggest oil producer, will keep capital spending flat next year if North American oil prices remain around current levels, Chief Executive Mark Little said on Thursday.",Newsapi.org - Reuters
2020-10-29,"The future of the Trans Mountain pipeline expansion project is once again being called into question — this time by a new report that argues the mix of competing pipelines, changes in energy demand and shifts in international prices could wreak havoc on the p…",Newsapi.org - CBC News
2020-10-29,"The Australian energy index declined 2.9% on weaker oil prices. Santos fell 5%, while Woodside Petroleum lost 2%.",Newsapi.org - The Times of India
2020-10-29,"Apple, Amazon, Facebook, and Alphabet led gains ahead of the companies' latest earnings reports. Twitter and Starbucks are also set to report.",Newsapi.org - Business Insider
2020-10-29,ConocoPhillips posts smaller-than-expected loss as oil prices recover  Reuters India,Newsapi.org - Reuters
2020-10-29,"The company asked for a price increase because it said it needed to keep up with the cost of importing fuel, and the Public Utilities Board has greenlit that request.",Newsapi.org - CBC News
2020-10-29,The worst-kept secret in Newfoundland and Labrador's oil industry has been confirmed: an exploration drilling campaign in the Flemish Pass Basin has resulted in new discoveries.,Newsapi.org - CBC News
2020-10-29,Suncor Energy Inc. is reporting a third-quarter operating loss of $302 million or 20 cents per share as revenue fell 34 per cent to $6.5 billion due to lower production and oil prices compared with the same period of 2019.,Newsapi.org - CBC News
2020-10-29,Analysts said widening of positions by traders mainly helped refined soya oil prices to trade higher in futures market.,Newsapi.org - The Times of India
2020-10-29,"Cenovus Energy Inc. reported a loss in its third quarter as its results were hit by a $450-million impairment charge related to a refinery it co-owns with Phillips 66 in Texas, while Husky Energy Inc. — which Cenovus is buying in a friendly takeover deal — re…",Newsapi.org - CBC News
2020-10-29,Marketmen said raising of positions by participants amid a rising demand from cattle-feed makers mainly influenced cottonseed oil cake prices here.,Newsapi.org - The Times of India
2020-10-29,"In Western Pennsylvania, it's not hard to see why the fracking industry is central to the local economy. In parts of Washington County, just 30 miles west of Pittsburgh, the rolling hills are dotted with quaint, rustic farmhouses -- and fracking rigs.",Newsapi.org - CNN
2020-10-29,The United States has seen devastating wildfires ravage the Pacific Northwest (and Colorado more recently) as well as a record-breaking hurricane season in the Gulf of Mexico since we published our special report ESG Investing is Here to Stay on July 21. Clim…,Newsapi.org - Financial Post
2020-10-29,ExxonMobil is cutting jobs at home and overseas as oil prices tumble on coronavirus fears.,Newsapi.org - CNN
2020-10-29,"Top oil exporter Saudi Arabia may maintain or cut slightly its crude official selling prices (OSPs) for Asian buyers in December after benchmark Dubai prices and refining margins weakened, a Reuters survey showed on Thursday.",Newsapi.org - Reuters
2020-10-30,"Closing prices for crude oil, gold and other commodities, and foreign exchange levels",Newsapi.org - ABC News
2020-10-30,Market analysts said cutting down of positions by participants against ample stocks mainly influenced refined soya oil prices.,Newsapi.org - The Times of India
2020-10-30,"Exxon Mobil lost $680 million in the third quarter as travel was curtailed throughout the world in efforts to contain the coronavirus, diminishing the need for fuel",Newsapi.org - ABC News
2020-10-30,"In what may prove to be a pivotal moment in the United States’ election campaign, President Donald Trump goaded former vice-president Joe Biden into an exchange in their final debate on whether the Democratic nominee would “close down the oil industry,” as Tr…",Newsapi.org - Financial Post
2020-10-30,"This year, find a gift for every person within every budget with gifts like the Instant Pot, Apple AirPods Pro, and the Revlon One-Step.",Newsapi.org - USA Today
2020-10-30,"The review, the first of its kind since 2011, follows a year that saw the rainy-day account financed by oil and gas royalties pummelled by COVID-19 and risky investment decisions.",Newsapi.org - CBC News
2020-10-30,"Imperial Oil Ltd. eked out a third-quarter profit on Friday, after two straight quarters of losses, as demand started to recover after collapsing earlier in the year due to the COVID-19 pandemic.",Newsapi.org - CBC News
2020-10-30,U.S. West Texas Intermediate (WTI) crude fell 4 cents to $36.13 after dipping to its lowest since June on Thursday. It is on track for an 11% monthly decline while Brent heads for an 8% drop.,Newsapi.org - The Times of India
2020-10-30,"For many in the coal sector, Biden's ""transition"" could spell the end of an industry already struggling to stay afloat.",Newsapi.org - Fox News
2020-10-30,"Energy investors are concerned about rising coronavirus cases, prospect of renewed lockdowns and contested US election.",Newsapi.org - Al Jazeera English
2020-10-30,Energy giant Exxon Mobil Corp is facing its biggest crisis since the 1970s as the pandemic guts oil and gas demand.,Newsapi.org - Al Jazeera English
2020-10-30,"<ol><li>West Virginia’s surprising boom, and bust, tells the story of Trump’s promise to help the ‘forgotten man’  The Washington Post
</li><li>The Latest: Trump MN rally capped at 250 at state insistence  Associated Press
</li><li>Animated Biden Ad Urging …",Newsapi.org - The Washington Post
2020-10-30,"Summary List Placement

Not everything is going to change after Election Day — or Election Week, or Election Month, or whatever amount of time passes before the country knows how all of November's races turned out.
If elections have consequences and everyone …",Newsapi.org - Business Insider
2020-10-30,The Dow ended the week 6.5% lower as mega-cap tech earnings failed to appease investors demand for future growth.,Newsapi.org - Business Insider
2020-10-30,"Summary List Placement

""Just to put my cards on the table, I don't think politics usually is that important for financial markets,"" said Invesco's global head of asset allocation research, Paul Jackson.
Working for one of the UK's largest asset managers, wit…",Newsapi.org - Business Insider
2020-10-30,Chevron Corp <CVX.N> on Friday reported an adjusted third-quarter profit as oil prices recovered from spring lows and spending cuts benefited operating results.,Newsapi.org - Reuters
2020-10-30,"Former New York mayor and presidential candidate Michael Bloomberg is donating to candidates in three states - Texas, Arizona and North Carolina - hoping they can help those states migrate away from fossil fuels and towards renewable energy such as solar.",Newsapi.org - The Washington Post
2020-10-30,"Welcome to Insider Energy, Business Insider's weekly energy newsletter. Sign up to get it in your inbox every Friday.",Newsapi.org - Business Insider
2020-10-30,Stocks slumped in Friday trades amid mega-cap tech earnings and a record surge in daily US COVID-19 cases.,Newsapi.org - Business Insider
2020-10-30,,Newsapi.org - Bloomberg
2020-10-30,The continued rise in the dollar index pressured commodity prices to trade lower.,Newsapi.org - The Times of India
2020-10-30,Analysts said raising of bets by participants kept crude oil prices higher in futures trade.,Newsapi.org - The Times of India
2020-10-30,"A tech selloff, surging COVID infections and uncertainty over the election is the perfect storm for a market selloff.",Newsapi.org - Al Jazeera English
2020-10-31,"U.S. West Texas Intermediate (WTI) crude fell 38 cents to settle at $35.79 a barrel, after dipping to its lowest since June on Thursday at $34.92.",Newsapi.org - The Times of India
2020-10-31,Expect to see a lot more of the same if there’s a second Trump administration,Newsapi.org - Independent
2020-10-31,Top Amazon sale items to shop this weekend include the Bose Quietcomfort 35 II headphones and Alexa devices galore—get the details.,Newsapi.org - USA Today
2020-10-31,"Joe Biden is promising to take the country on a very different path from what it has seen over the past four years under President Donald Trump, on issues ranging from the coronavirus and health care to the environment, education and more",Newsapi.org - Independent
2020-11-01,"Joe Biden is promising to take the country on a very different path from what it has seen over the past four years under President Donald Trump, on issues ranging from the coronavirus and health care to the environment, education and more",Newsapi.org - Independent
2020-11-01,"After four years of Donald Trump, America's rivals and allies have a rooting interesting in the 2020 election. Do China, Russia, Iran and North Korea want Trump or his Democratic rival? And you may be surprised by Mexico's view.",Newsapi.org - Newsweek
2020-11-01,Will a Joe Biden victory trigger an equities rally if the Senate remains Republican? Can Big Tech repeat its 273% ascent under President Donald Trump?,Newsapi.org - The Times of India
2020-11-01,"Hirak movement rejects a tweaked constitution, calling it a 'facade' of change and urged voters to boycott the vote.",Newsapi.org - Al Jazeera English
2020-11-01,Expect to see a lot more of the same if there’s a second Trump administration,Newsapi.org - Independent
